video_id,surprise,fear,sadness,disgust,anger,neutral,joy
4cVcpz8H3Pk,0.3661734408602153,0.3684404301075272,0.21475645161290333,0.0162291935483871,0.012356451612903226,0.01176231182795699,0.010272043010752688
4d5_lrn9v-g,0.38572002772002795,0.3897383229383231,0.19462924462924477,0.005611088011088012,0.009345114345114345,0.008412612612612613,0.006543589743589743
4LZCHqLMKeU,0.37522876543209877,0.3768333333333333,0.21576000000000004,0.011556790123456789,0.007348950617283951,0.0069909259259259265,0.006273333333333334
4OiMOHRDs14,0.3546554144620812,0.3725376631393299,0.2388429100529101,0.008623765432098767,0.010290123456790123,0.007827037037037039,0.007218703703703704
4RGhKzUUaME,0.3618779166666667,0.37478833333333333,0.21337458333333334,0.011118333333333334,0.014752500000000002,0.013399166666666669,0.010686666666666667
4SerZm7DheA,0.3466673333333334,0.3445957333333334,0.22559666666666672,0.029570133333333335,0.01913,0.01817106666666667,0.01624906666666667
5DNzX-f8awE,0.33393078947368415,0.31836035087719294,0.22104710526315788,0.04692771929824562,0.028223947368421053,0.02698254385964912,0.024494385964912276
5lW007wAD5k,0.3704787162162163,0.3750013513513514,0.1905306306306307,0.014206531531531532,0.01891221846846847,0.017174831081081084,0.01369256756756757
6dzikBZTUy8,0.33971422619047625,0.3430944047619047,0.18133160714285715,0.02661607142857143,0.04771190476190476,0.03120452380952381,0.030317023809523804
6Rf55GTEZ_E,0.2653453703703703,0.2648009876543209,0.29340709876543214,0.06889703703703702,0.03759135802469136,0.036273827160493835,0.033633086419753086
6WKmnAcMTKM,0.3623547777777778,0.3603986666666667,0.19118344444444446,0.023441777777777777,0.02331322222222222,0.021483,0.01781466666666667
6yLD4km_d1I,0.3735152469135803,0.3783086419753087,0.19695623456790132,0.009741481481481483,0.017725185185185188,0.012332592592592591,0.011417777777777777
71vXzDCKqDw,0.3827238172043012,0.3854391397849464,0.20182747311827964,0.0076578494623655916,0.00838193548387097,0.007683440860215053,0.006283440860215054
7fJGbTfFPkM,0.2614185897435898,0.2688546153846154,0.3161242307692308,0.0629471794871795,0.030233589743589747,0.029699615384615387,0.030671153846153848
7onFrBK_hKE,0.39178902777777797,0.39322425925925947,0.19675143518518526,0.0038735185185185183,0.005475185185185185,0.004959629629629629,0.003926296296296296
7uDuFh-nC-c,0.396868653846154,0.39512820512820535,0.20162352564102576,0.0028987179487179487,0.0011594871794871795,0.0011594871794871795,0.0011594871794871795
81uIhu8qrrs,0.3791188095238095,0.3697619047619048,0.21245785714285714,0.017566666666666668,0.007026666666666667,0.007026666666666667,0.007026666666666667
82XwtyTU_1k,0.36615604166666665,0.3749260416666667,0.22908781250000002,0.009090833333333334,0.008149375,0.006077708333333334,0.0065059375000000004
8b_HVtHmK30,0.177099183491135,0.1328487033556113,0.3687135919660254,0.14426401710294182,0.05927661213218204,0.05903038197345188,0.058647280121600046
8F1wrDsUqYc,0.3625586363636363,0.36827045454545454,0.22340530303030307,0.014191060606060608,0.01237530303030303,0.009849545454545453,0.009340454545454542
8m9EVP8X7N8,0.2882649462365591,0.31809693548387097,0.29575473118279566,0.033624892473118284,0.023201935483870964,0.021726559139784943,0.01930801075268817
8MuWt2X59fo,0.3531990322580645,0.36002688172043024,0.1807383870967743,0.018716129032258066,0.037597096774193546,0.02585516129032258,0.023863225806451616
8Y-NqShTj5w,0.38660854166666675,0.3850694444444446,0.21122576388888897,0.007768055555555557,0.0031072222222222226,0.0031072222222222226,0.0031072222222222226
93FNs4lDgeI,0.31959007256236044,0.29930101587301833,0.25783064852607823,0.053860453514739254,0.022534251700680283,0.0231337709750567,0.023708362811791388
96Y24a0cyCE,0.3599111666666668,0.35911194444444455,0.21412072222222225,0.02062061111111111,0.01823772222222222,0.014310499999999997,0.013673833333333331
9Hd_uO72h1s,0.2438575333333333,0.2938439999999999,0.34637340000000005,0.040098666666666664,0.027227933333333332,0.0257586,0.0228136
9ILns1Y8kOU,0.376886388888889,0.3814957777777779,0.2074530555555556,0.009126,0.00934277777777778,0.008595222222222223,0.0070968888888888896
9oaS_N1zsqo,0.3702180357142857,0.3740284523809525,0.19333827380952384,0.011470119047619048,0.02241880952380952,0.014472857142857143,0.014049642857142858
9Qx90wdRD2I,0.31582609195402306,0.33546528735632186,0.25181298850574707,0.028667816091954023,0.025549425287356323,0.022867586206896554,0.019795172413793104
9xXBjtAGIzE,0.1595313541666667,0.23206197916666665,0.4052932291666667,0.04348572916666667,0.05093729166666667,0.04700635416666666,0.061685625
9yCONEdFgWo,0.07536228395061727,0.13866455467372135,0.42332115520282193,0.08455944003527338,0.1297669356261023,0.061448293650793656,0.08680651234567903
A2sGw3w8_HA,0.31255854166666674,0.35513388888888897,0.29370395833333335,0.009791111111111112,0.011817708333333335,0.008768263888888888,0.008221388888888887
AF9QT43uDQU,0.3344509139784947,0.3439662365591398,0.2532585483870968,0.025814193548387102,0.01497962365591398,0.014368440860215057,0.013143440860215056
AiAHlZVgXjk,0.3198799404761905,0.3178970238095238,0.25200148809523804,0.04224607142857143,0.024085892857142858,0.022710892857142853,0.021147499999999996
AqZlCWkH4P0,0.21438962962962965,0.17894092592592592,0.2340968518518519,0.12599203703703704,0.09059620370370372,0.0819639814814815,0.07393759259259262
AxGgkEHmHHg,0.20479885854341734,0.19851951680672267,0.3176521638655462,0.09176357843137255,0.07984965686274509,0.05021955882352941,0.05712249999999999
AYaTCPbYGdk,0.3019607894736842,0.2949950877192982,0.27453956140350877,0.054383157894736855,0.025317456140350882,0.024849385964912287,0.02391122807017544
AZ4kMo2ATdI,0.20844268207282976,0.22844095938375372,0.3743823832866485,0.07269549486461244,0.043293011204481764,0.034017490662931825,0.038669773576097105
A_DlfIBcguo,0.2333787083333334,0.23298518750000005,0.2525479583333334,0.07299904166666668,0.07911989583333334,0.05967425000000002,0.06924447916666666
a_Hw4bAUj8A,0.1620494949944383,0.26830233592880975,0.4487550522803115,0.03675430478309233,0.03127736151279199,0.028294936596218023,0.02454577085650723
b7yOuhI1dzU,0.3774592857142858,0.382104761904762,0.18603166666666665,0.010538095238095237,0.01683380952380953,0.015176666666666666,0.011855238095238094
B8_dgqfPXFg,0.3411578690127077,0.3467741935483872,0.2583054740957967,0.02442815249266863,0.009771260997067452,0.009771260997067452,0.009771260997067452
BBm8GqMNwXU,0.33762571428571436,0.3317482857142857,0.21874057142857148,0.03742142857142857,0.027423428571428574,0.02475314285714286,0.022263142857142856
bC-3rnv_b3o,0.39916666666666684,0.3996875000000002,0.2011458333333334,0.0,0.0,0.0,0.0
BdSAzMWrtKM,0.34470088325652837,0.36066436251920114,0.21131900921658986,0.018794930875576037,0.024478417818740404,0.022251075268817207,0.01778678955453149
bGyLPT6pQs8,0.35736558823529424,0.35435005882352955,0.1901422352941178,0.020051529411764708,0.03385876470588235,0.02137470588235294,0.022850000000000002
BkMDaVh3kOQ,0.22803769607843136,0.252325931372549,0.3187679901960785,0.06839176470588235,0.04617975490196078,0.044630637254901954,0.04162078431372549
bN7ksFEVO9U,0.3381352222222222,0.31844444444444453,0.24273433333333344,0.045748888888888894,0.01829955555555556,0.01829955555555556,0.01829955555555556
bZ7Li5w2I-k,0.19563347107438023,0.2264149311294766,0.35979216253443524,0.07879690082644628,0.05024232093663913,0.04608489669421488,0.042979366391184576
c25GKl5VNeY,0.354043717948718,0.35123589743589756,0.23689833333333335,0.025,0.011132435897435898,0.01098371794871795,0.010685641025641028
Cb5BFm4qIow,0.2882747222222222,0.31985148148148157,0.2606610185185186,0.03535296296296296,0.03573296296296296,0.0328974074074074,0.02721407407407407
cbw9hlBnG74,0.3794199166666668,0.3841963333333335,0.18819441666666673,0.009156000000000001,0.014998083333333335,0.013509416666666666,0.010525666666666666
CCHm5DURhMw,0.3752740540540541,0.3798659459459459,0.2001616216216216,0.010650810810810813,0.012854594594594594,0.011725945945945946,0.009463783783783786
CEVkp5Je7m0,0.3849406896551725,0.3870673563218392,0.19272965517241386,0.007578390804597702,0.010544482758620691,0.009557816091954024,0.007580229885057472
CHjRBlm2lwc,0.39999999999999997,0.39999999999999997,0.19999999999999998,0.0,0.0,0.0,0.0
CI4EjV_x_PQ,0.31089167441860477,0.31808604651162814,0.26498413953488376,0.037384279069767434,0.026750232558139526,0.020821860465116273,0.02105348837209302
CJIXOx2-GZ8,0.30265358974358975,0.31832807692307696,0.17958435897435893,0.045142948717948723,0.05875141025641025,0.05294294871794872,0.042585256410256414
CMklQNn0OH0,0.36054990196078446,0.3420088725490197,0.2161466666666667,0.034120245098039216,0.01642156862745098,0.015524803921568627,0.015200539215686273
cpOQE5KJJds,0.3034052994170642,0.30923487016428197,0.21500943296237418,0.04854509803921568,0.04647912029676734,0.041773873873873865,0.035528245892951775
CpvAdeAv8KI,0.3166254594594594,0.3179243243243243,0.24477929729729733,0.03769297297297299,0.022239081081081087,0.021298540540540548,0.019413405405405412
cRT93a8xE5s,0.3619770238095239,0.3582805357142858,0.21017523809523822,0.02298791666666667,0.017189761904761906,0.015493214285714286,0.01388160714285714
cs8rFsmhNTc,0.39824659188033507,0.3988513797313729,0.20201436965811626,0.0003633150183150183,0.00020304029304029302,0.00015124542124542124,0.00016974358974358971
cSGZyRBpMBE,0.3633765384615385,0.3644889102564103,0.20752269230769238,0.017590705128205125,0.01901557692307692,0.014424679487179485,0.013570833333333327
CZ5a69wwg5k,0.34916418242491654,0.3685086206896551,0.21864505005561724,0.012420967741935485,0.020367630700778634,0.01693548387096774,0.013956340378197995
C_F8lpJXUTA,0.3783114285714286,0.37197928571428573,0.19597285714285714,0.009876428571428572,0.02335571428571429,0.007874285714285716,0.012620714285714289
D6WOoUG1eNo,0.1630750548245614,0.20202247441520466,0.38832123172514615,0.08850115862573098,0.05797940058479532,0.05174502192982456,0.04829277412280702
DQYeYAPFsM8,0.32330886356589156,0.3393228279069768,0.26237787441860466,0.026661252713178298,0.017259807751937986,0.016393674418604648,0.014657674418604652
dtKMEAXyPkg,0.3237719333333333,0.3040332666666667,0.20899113333333333,0.036176733333333336,0.059650466666666666,0.02219393333333334,0.045140999999999994
dUkCaPW8xCM,0.37256416666666675,0.3790700000000001,0.21666583333333336,0.00944,0.008192500000000002,0.007612500000000001,0.006450000000000001
dZe1AeH0Qz8,0.3190391025641027,0.3588584615384616,0.2997542307692308,0.007710256410256411,0.006187564102564102,0.003922948717948719,0.00452102564102564
e99B80crU3E,0.23647759999999987,0.18499588888888893,0.2881570666666667,0.11450175555555558,0.06843633333333334,0.05122011111111111,0.05611477777777779
eCKSR0JArUQ,0.3749827027027026,0.3697299459459459,0.20684486486486484,0.017396108108108113,0.011064594594594595,0.010525351351351351,0.009444540540540542
eJ3RzGoQC4s,0.3893607119314438,0.38408121292023745,0.2045691496374424,0.009467633487145683,0.004252867501647989,0.004191694133157548,0.004069083717864206
eLugRqOwFEs,0.15973078431372553,0.18572392156862744,0.4387282352941176,0.0974772549019608,0.03951049019607843,0.03944225490196077,0.03930549019607843
elU_AlgW6Lw,0.23079962643678165,0.16747373563218393,0.265595948275862,0.12502362068965517,0.08454816091954023,0.06024114942528736,0.06621442528735633
EpnT__PBd6Q,0.39933333333333343,0.3997500000000001,0.20091666666666674,0.0,0.0,0.0,0.0
ETtLM0NI-Ug,0.328350350877193,0.3328629824561403,0.20971070175438603,0.026534912280701758,0.047293684210526314,0.02538263157894737,0.02984771929824561
EYFhFYoDAo4,0.31870195402298857,0.3460482922824302,0.2569691584564861,0.021505000000000003,0.021115416666666668,0.019472083333333334,0.016178333333333336
E_ZPb_Qf7JY,0.3599517301587302,0.36445726984127,0.21913187301587306,0.017822,0.014097055555555554,0.013181944444444442,0.011347777777777778
F-7Zg0l6NKk,0.3803908024691359,0.38500691358024697,0.1954010493827161,0.008129876543209878,0.011866851851851852,0.010735493827160495,0.008467901234567901
FC6biTjEyZw,0.39249038461538477,0.3938474696356277,0.19718127530364377,0.002876214574898786,0.005804251012145748,0.004093522267206478,0.0037063765182186238
fcDaxyLfrNk,0.2821556666666667,0.29616960000000003,0.23945100000000002,0.05328053333333334,0.04757566666666667,0.0441266,0.0372136
fH0cEP0mvlU,0.3774037254901962,0.38253598039215697,0.1912684313725491,0.009585392156862745,0.015208921568627453,0.013360098039215685,0.010636568627450979
Fi4P5ksvBLo,0.39761039682539695,0.3964093253968256,0.20067555555555566,0.0017601190476190477,0.0016419047619047615,0.0008002380952380953,0.0011008333333333332
fk4r1IOs_OU,0.265141358490566,0.2587072830188679,0.2974115094339622,0.0694082641509434,0.04041618867924529,0.0339482641509434,0.034912830188679245
FplWxtPzWY8,0.3326175694444445,0.3460665277777778,0.2323828472222222,0.022401805555555557,0.0234475,0.022449444444444445,0.02063069444444445
fWY4-u9Ewdc,0.3766028666666668,0.3726295333333335,0.21668286666666672,0.014606866666666668,0.006746733333333334,0.006386599999999999,0.006332599999999999
FzrBurlJUNk,0.38320651515151527,0.38305530303030316,0.20510166666666677,0.00867449494949495,0.007786212121212122,0.006304898989898991,0.00586550505050505
g0GMzQwO2l0,0.3237069444444444,0.3212311666666667,0.24306838888888888,0.04107516666666667,0.025461999999999995,0.023672333333333326,0.021754833333333327
GhaT78i1x2M,0.33878720430107534,0.3351013978494624,0.19077935483870975,0.03299860215053764,0.04303026881720431,0.030156935483870974,0.02912870967741936
Gi2ukWXMMAA,0.2592509803921569,0.2848052941176471,0.1677349019607843,0.04588764705882355,0.0734594117647059,0.059832352941176475,0.05019705882352942
GjsFAZWnA00,0.3706294359576969,0.3786284371327848,0.1930570505287897,0.011395534665099882,0.017740246768507637,0.016009106933019976,0.012539365452408932
gn9-80ObGA8,0.2895173513513513,0.29848421621621624,0.22864243243243246,0.040216594594594604,0.06395135135135135,0.03716227027027028,0.04200275675675676
Gw0qH34cbRE,0.38425351351351367,0.38717513513513535,0.19355837837837844,0.007323243243243244,0.010568648648648649,0.009565405405405406,0.007554594594594595
gxTuEC8RMzE,0.23394364163189665,0.19278060268892008,0.3193648794622157,0.1139478535002314,0.046844508576726784,0.04667833333333318,0.04634526657394515
h25UcAeRb1U,0.3922671839080461,0.38923488505747145,0.2038175287356323,0.006139712643678162,0.003032126436781609,0.002748333333333333,0.0027552298850574714
Hfb0-U0ydj8,0.3209659523809524,0.3339230357142857,0.2306325595238095,0.032081309523809526,0.030139047619047624,0.02820553571428572,0.024038571428571433
HhNshgSYF_M,0.38734211267605595,0.38741267605633767,0.21046474178403737,0.006249765258215963,0.0029146009389671365,0.0028601408450704227,0.002750985915492958
HMMEODhZUfA,0.29042916666666657,0.28740848484848475,0.242607196969697,0.06067757575757576,0.04287386363636364,0.04043083333333334,0.035534242424242427
HUECWi5pX7o,0.3573993055555557,0.3345664583333334,0.21834083333333337,0.03643034722222222,0.020808888888888887,0.015211805555555555,0.01721076388888889
hZxJzhIPTTg,0.3035117901234568,0.29863061728395063,0.2781411728395062,0.05169950617283952,0.0230788888888889,0.02276382716049384,0.022132345679012354
I5kzcwcQA1Q,0.3876633333333335,0.3914402222222224,0.19691666666666674,0.004498222222222223,0.007491666666666667,0.006744111111111112,0.005245777777777779
i9VT_NBIVfs,0.3716395977011495,0.3720050574712644,0.21229729885057472,0.014769885057471267,0.010578275862068966,0.009964942528735633,0.008735632183908045
imVVIus6nB0,0.383084864864865,0.38738934362934374,0.19234231660231665,0.007082934362934364,0.011563861003861005,0.010417297297297299,0.0081192277992278
iVzAMmpMra8,0.3543793499511242,0.36022714565004893,0.17151808406647115,0.01791553274682307,0.0425749633431085,0.027305383675464322,0.026076608015640275
j-AkWDkXcMY,0.3056539506172839,0.32710802469135797,0.26611012345679014,0.027600370370370376,0.031615,0.020418703703703706,0.021475185185185187
j9Hjrs6WQ8M,0.37941975806451567,0.3748881720430103,0.20088104838709658,0.01338620071684588,0.012858602150537636,0.009277240143369177,0.00927992831541219
JAakou4Kdhw,0.39336388888888907,0.3951377777777779,0.1970277777777779,0.0027144444444444442,0.004520833333333333,0.004069722222222222,0.003165555555555555
JbeFIfS8uno,0.38072977251624346,0.38294808727947494,0.2178145759826651,0.007583618074899415,0.003986734757041165,0.0034244382544104,0.0035065645311049224
jGEERBDelH8,0.061754685314685316,0.1520618648018648,0.5765640326340327,0.09499062937062935,0.03822273892773893,0.03819299533799535,0.03813337995337995
JHIfHL5UgFs,0.38081250000000005,0.3851750000000001,0.18750000000000003,0.008725,0.014531249999999999,0.013081249999999999,0.010175
jl9Nvg4yuus,0.3623394791666667,0.36898625,0.23619614583333337,0.01351625,0.006510625000000001,0.006365625000000001,0.0060750000000000005
JlUkzfITiSs,0.39452499999999996,0.3969295833333333,0.20234375000000002,0.0011633333333333333,0.0019375,0.0017441666666666667,0.0013566666666666666
jMmwgEwsPd8,0.24639929487179496,0.2896912820512821,0.3385853205128206,0.042662435897435895,0.03083,0.026782179487179487,0.025020641025641027
jROLrhQkK78,0.24819025375546114,0.26017928062720697,0.2796435902806871,0.06688382308935303,0.05628425997965169,0.045731001256807714,0.0430440361481836
Js7wxoqeVK0,0.3766872916666667,0.38208527777777784,0.20650409722222227,0.008745555555555557,0.009754930555555557,0.00893326388888889,0.007286388888888889
jvWXV-c2hWo,0.3270945833333333,0.313648125,0.218373125,0.034338749999999994,0.0527096875,0.02186864583333333,0.03193604166666666
jX-dpQAginE,0.3216382795698925,0.3198027419354839,0.23544096774193543,0.041759946236559146,0.030198602150537632,0.026674193548387088,0.024457258064516128
k-OOfW6wWyQ,0.2624361077111383,0.28167001223990207,0.3148308037535699,0.054455487556099545,0.030359322725418195,0.029232925336597302,0.026975275397796813
k64P4l2Wmeg,0.3392522043010753,0.3512419354838711,0.24316973118279572,0.02213548387096774,0.01597758064516129,0.01504209677419355,0.013167096774193547
k6gi9WhpBJ0,0.39004324324324313,0.39230702702702697,0.19351351351351348,0.004527567567567568,0.007540540540540541,0.0067881081081081086,0.00528
kGGyhDvpzok,0.31333525297619047,0.34813073412698403,0.273961949404762,0.017748174603174603,0.017413199404761905,0.016058715277777778,0.013343908730158732
KnGcWVoxftI,0.1847378395061729,0.2686458333333333,0.43775475308641976,0.038238796296296305,0.0281337962962963,0.020747685185185185,0.02171157407407407
la017NRDjyM,0.35395027412280705,0.35534089912280703,0.21266474780701755,0.02378125,0.02010350877192982,0.018315570175438597,0.015830372807017545
LbfMDwc4azU,0.37164655913978506,0.3627788172043013,0.21279892473118284,0.017669354838709676,0.01599306451612903,0.008201451612903225,0.010895806451612903
lc_JmcRxdx8,0.3594129032258065,0.35640903225806453,0.19253731182795703,0.022231182795698926,0.029276827956989243,0.0203697311827957,0.01975118279569893
lEqrpuU9fYI,0.18993149758454106,0.09256582125603864,0.27709125603864737,0.15459673913043478,0.1274886956521739,0.06857202898550725,0.0896136956521739
Lo8CmwIKiDw,0.3707482432432434,0.37053243243243256,0.19615864864864874,0.017022972972972974,0.016955202702702704,0.015622770270270269,0.012952162162162162
lSy7DldFdUI,0.26415673512429033,0.22890518445527486,0.20045841199045586,0.07582346229644202,0.11022960446703335,0.052822445804377116,0.06754317152439233
LxOwWEzkl20,0.24297792792792797,0.2298257400257401,0.25355289575289575,0.08487175032175033,0.07710418275418275,0.05535785070785071,0.056249742599742594
M4L6ruTF5qE,0.38528347222222237,0.38837819444444466,0.1991861574074075,0.004730231481481483,0.009918240740740741,0.006349444444444444,0.006152916666666667
MgbBwovOOoc,0.2774256385923303,0.24702930802688908,0.21890684064847823,0.07455217081850539,0.08050734084618427,0.04710341637010675,0.05441743179122188
MgRjB8PEDkM,0.39956466666666685,0.39954761904761926,0.20038885714285726,0.00022666666666666668,9.066666666666667e-05,9.066666666666667e-05,9.066666666666667e-05
mM6cLnscmO8,0.315816512088785,0.29789157946888856,0.22687575505350882,0.058073878319460946,0.03629779627427664,0.03400030519223146,0.031003426476416966
mp-XqCrCi6I,0.38532924444444455,0.38784906666666685,0.19365573333333339,0.006633600000000001,0.010481644444444448,0.008809822222222223,0.007239822222222223
mpi0qsp3v_w,0.39579636363636367,0.39400636363636377,0.20136318181818186,0.003562727272727273,0.0018265909090909092,0.0017738636363636364,0.0016681818181818182
MUrL7GcgHO0,0.3414537096774195,0.3417414516129033,0.23362231182795704,0.030040806451612903,0.019013924731182793,0.0179002688172043,0.016206720430107527
MUyQlvdbANQ,0.3694126282051283,0.36589256410256427,0.20579929487179496,0.019378717948717948,0.014319615384615385,0.013457051282051281,0.011728205128205127
MWeOjBCi3c4,0.2684755357142857,0.29340041666666666,0.32164827380952377,0.04525874999999999,0.02589345238095238,0.02293047619047619,0.02235815476190476
MZkurgJOP4c,0.37342518518518514,0.3774050617283951,0.21536222222222223,0.005075679012345679,0.016324444444444444,0.004164691358024691,0.008236913580246913
n08aIH-Bhcc,0.3799008666666668,0.3769728666666668,0.2074047333333334,0.010836066666666668,0.010945600000000002,0.006456133333333333,0.007475133333333335
N4iSzHXOUEE,0.35108641975308635,0.3330644444444445,0.21619876543209882,0.03939555555555556,0.02099259259259259,0.020305185185185183,0.018927407407407407
N5uPZ7ocsqA,0.14086774193548388,0.1627151612903226,0.41102935483870967,0.11145000000000001,0.06254629032258065,0.05668241935483872,0.054623548387096786
N8b6kVSZNLE,0.3723094623655915,0.37127430107526893,0.20220215053763443,0.014694731182795698,0.016084193548387096,0.012018172043010752,0.011408494623655913
naUUyD-_oPc,0.39809626064420545,0.397038134024435,0.20098704183635668,0.0017623102554609406,0.0007049241021843762,0.0007049241021843762,0.0007049241021843762
nDmLLGTQlXY,0.345275918003565,0.3457257486631017,0.19113715686274516,0.024808823529411765,0.04110205882352941,0.025708823529411767,0.026229411764705887
ne6p6MfLBxc,0.3536203703703704,0.36129154320987666,0.2094783950617284,0.018094012345679013,0.02231524691358025,0.018636111111111114,0.016558333333333335
ngWBddVNVZs,0.3756121111111111,0.376988888888889,0.19383255555555556,0.013308888888888887,0.015138000000000002,0.01384911111111111,0.011265777777777777
NhYH26KTNbQ,0.39116011904761927,0.3919714285714287,0.1960315476190477,0.004740476190476191,0.006102380952380952,0.005549999999999999,0.0044428571428571425
nV04zyfLyN4,0.3905221527777779,0.3877172222222224,0.2063300694444445,0.0068733333333333355,0.0028720138888888892,0.002855902777777778,0.002823611111111112
n__1Y-N5tQk,0.3993185253456217,0.3996222580645157,0.20069612903225784,1.3963133640552995e-05,0.00022341013824884795,2.792626728110599e-05,9.774193548387098e-05
oHJVJ_MEyQI,0.34030950000000015,0.36612866666666677,0.23016650000000005,0.012590666666666668,0.0194635,0.017568833333333336,0.013771333333333333
oHKGx1pzczg,0.3150855833333334,0.32675408333333344,0.20789408333333337,0.03638441666666667,0.04519466666666667,0.036644166666666665,0.032027916666666656
OibqdwHyZxk,0.33802080564073783,0.3319854497569747,0.2462648487598308,0.03476571666979579,0.01737682750276405,0.015710824311074956,0.015847539687506528
orWK-QlPSfg,0.39672936507936524,0.39848285714285725,0.20301587301587307,0.0003323809523809524,0.0005535714285714286,0.0004983333333333334,0.00038761904761904767
oy-LMbfTAGQ,0.3802619270833335,0.38481041666666677,0.1881423437500001,0.008848958333333332,0.014580833333333336,0.013130833333333333,0.010224583333333334
ozkOhXmijtk,0.36397245370370374,0.37281699074074093,0.21525865740740746,0.012628287037037037,0.013285277777777778,0.012036296296296295,0.00999671296296296
p1S5pAF1YYA,0.38594855555555574,0.39032777777777794,0.20130544444444454,0.004671111111111111,0.006775666666666667,0.006131222222222223,0.004839555555555555
P2g94xQmtHw,0.2616809844054587,0.22515801169590716,0.2230158187134507,0.09447182261208577,0.07831865984405459,0.05837954678362574,0.058907105263157906
P6p01-in6-k,0.3908278000000002,0.39261653333333346,0.19516660000000008,0.004291733333333334,0.0065454,0.005911266666666667,0.004640266666666667
